ResponseId,gender,race,educ,income,party,bz_1,bz_2,bz_3,bz_4,bz_5,bz_6,bz_7,bz_8,bz_9,bz_10,bz_11,bz_12,bz_13,bz_14,bz_15,bz_16,bz_17,bz_18,bz_19,bz_20,bz_21,bz_22,bz_23,bz_24,bz_25,bz_26,bz_27,bz_28,bz_29,bz_30,bz_31,bz_32
R_3gTiYUXuKgfQyGd,Male,Asian or Asian American,"Some college, no degree","$75,000 to $99,999",Independent,0.039587587,0.041970104,-0.03188009,0.0028695716,0.015298521,-0.04566668,0.010773756,0.0711235,0.017276462,0.05242502,0.061778635,-0.07959507,0.043486577,0.04383946,0.066948935,-0.004026243,0.04578267,-0.0052015004,-0.06324214,0.055120252,0.0330288,-0.04498343,-0.082269795,0.023079453,0.0030679,-0.090766676,0.0004660706,-0.048672736,0.055249296,-0.018233374,0.06547296,0.028982425
R_7hEziC3qUEScRkN,Female,White,"Graduate degree (for example, Master's degree or doctorate)","$150,000 or more",Independent,0.10207194,0.034621637,0.046919435,0.05936423,-0.07063141,-0.007801475,-0.05013221,0.009582396,0.082111716,0.03772912,0.02159612,-0.053059276,0.023359956,0.050228532,0.018254107,0.056340475,0.02769379,0.044147767,0.0011270653,-0.008358238,0.021247838,-0.044678915,0.034137905,0.03444969,-0.007901786,-0.11391332,0.08032284,-0.011251455,0.051477607,0.022059023,0.03876198,0.018147238
R_1Hk5ssbtmrfQL1s,Female,White,"Some college, no degree","$100,000 to $124,999",Republican,0.07248014,-0.025226412,0.009860886,0.07618559,-0.036155403,-0.058237717,-0.024244467,0.018563196,-0.009230989,0.09038213,0.07711811,-0.039237298,0.03519737,0.03630702,0.057836417,0.019484699,-0.046141393,0.03952239,0.0017116417,-0.021449635,0.037395574,-0.07980444,-0.043362103,0.025884863,-0.10993031,-0.021527454,0.10318191,0.056482486,0.05224582,-0.052839648,0.032312956,0.05286756
R_1Ww107GuLdXrCzc,Male,White,"Some college, no degree","$60,000 to $74,999",Democrat,0.06372154,0.03053997,-0.03831932,-0.022360776,0.010360206,-0.03667092,-0.041019734,0.05847416,-0.03866062,0.02499995,0.079719156,-0.038603902,-0.032823373,-0.0055895736,-0.018538946,-0.0099352775,-0.015879795,-0.015099669,0.030929504,0.047634833,-0.01906443,-0.09136046,0.017026894,0.0073453435,-0.04313666,-0.05379383,0.0626024,-0.00362451,0.07058025,-0.00373632,0.07286269,0.076058105
R_7eRcDEhlefyZgPR,Female,White,"Some college, no degree","$25,000 to $29,999",Republican,0.04436358,0.021831444,-0.037872244,0.12532502,-0.030918919,-0.04053424,-0.0016965047,0.018420659,-0.015264337,0.03983943,0.08269934,0.0067063747,-0.035175934,0.039458092,0.034344852,-0.051229656,-0.12173291,0.053675104,0.0072467756,0.016369542,-0.00058508816,-0.120007895,-0.04421773,0.030794026,-0.048251998,-0.022819879,0.07618032,0.056300484,0.027028397,-0.079571314,0.02522446,0.06713006
R_5I9L84OtSwiwrhi,Female,White,"Associate's degree (for example, AA or AS)","$60,000 to $74,999",Republican,0.0069858297,-0.035936285,-0.048024617,0.09336924,-0.021324812,-0.09867197,-0.026493635,0.033816464,-0.10219743,0.13077015,0.029374655,-0.016820978,-0.009393376,0.04173698,-0.034774214,-0.06045512,-0.1391732,0.024594506,0.019693771,-0.058647055,0.053020068,-0.08147485,0.025433999,0.06812697,-0.014377149,-0.017902851,0.028699495,0.015736379,-0.034698717,-0.024507191,0.01879375,0.038336948
R_1CgnJlgHCn8O5QF,Male,Black or African American,"Bachelor's degree (for example, BA, BS, or AB)","$60,000 to $74,999",Democrat,0.0012716902,0.004490943,0.016372737,-0.08072814,-0.020785768,-0.014960514,-0.0072282525,0.098647326,0.012273312,0.053053424,0.030514222,0.076283894,-0.08878922,-0.0110984,-0.120503664,-0.0042367135,0.020359922,0.0066399174,0.022612812,0.052919123,-0.02655981,-0.035876602,-0.049080934,-0.031719316,0.015108122,-0.059643485,0.010699223,0.0026488672,0.055505976,-0.0130529255,0.07278822,0.04932102
R_5kBx4GyoKmYy34u,Male,White,"Some college, no degree","$125,000 to $149,999",Independent,0.015504943,0.065265514,0.0023224438,-0.004312569,0.06548993,0.02328892,-0.011487352,0.06361929,-0.0073575573,-0.0024200855,0.08354136,-0.052441496,-0.092760086,0.040882554,-0.04371073,-0.053913586,-0.025850886,-0.009513358,0.013840583,0.042996686,-0.04101404,-0.065422304,0.007326314,0.059810195,-0.0019671365,-0.050174795,0.05754578,0.05606968,0.05438424,0.0027440367,0.03438503,0.1045778
R_5m2dVFyUOF9mGKQ,Female,Black or African American,"Bachelor's degree (for example, BA, BS, or AB)","$10,000 to $14,999",Republican,0.04473671,-0.04833056,0.017083848,0.023481127,-0.06494578,-0.07917708,-0.03452212,0.0006702086,-0.0041374443,0.062710874,0.016849417,0.08068422,-0.04743832,0.0014171647,-0.08436578,0.03318179,0.008057743,-0.0033959341,0.024757003,0.026395729,0.031535577,-0.036090408,-0.03191363,-0.00022152904,-0.08541651,0.058871955,0.076219544,0.04200672,-0.00019929139,-0.054684155,0.05220031,-0.00840036
R_3jMnEqzuKalWGK5,Female,Asian or Asian American,"Bachelor's degree (for example, BA, BS, or AB)","$125,000 to $149,999",Independent,0.009507662,0.026967768,-0.017488025,0.07775614,-0.07031353,-0.024672046,-0.08220419,0.029221296,0.008107062,0.0635334,-0.0070547024,-0.040273003,-0.059418757,0.05412185,-0.0018550328,-0.0017582774,-0.10788268,0.023061387,0.024237517,-0.041658845,0.058244877,-0.02775011,-0.013503831,0.08669069,0.0017572651,-0.07451178,0.019841772,-0.062052332,-0.0052452595,0.05282082,0.03674525,0.021369338
R_6I4NGMBNTvh7JUl,Female,White,"Graduate degree (for example, Master's degree or doctorate)","$30,000 to $34,999",Republican,0.020013299,-0.023673508,0.026475754,0.090471156,-0.057770524,-0.0020566578,0.008719604,0.03142433,-0.018031776,0.088928394,0.106690705,0.07629293,-0.016061576,0.02361359,-0.05949757,0.030927861,-0.057132818,0.012254773,0.021011777,0.016899629,0.09286195,-0.06177018,-0.03546273,0.02455434,-0.10246818,-0.085255116,0.060639147,0.041170932,0.006798992,-0.0036984072,0.032515205,0.060481437
R_7kt9iTX8LJEtJ0m,Female,White,"Graduate degree (for example, Master's degree or doctorate)","$60,000 to $74,999",Other Party,0.06868229,-0.008519551,0.014161497,0.033494428,-0.048511956,-0.029371573,-0.024296064,0.026431777,0.027413364,0.03578882,0.09199773,0.026815012,-0.013443731,0.0044986904,-0.0092859045,0.027630111,-0.020298477,0.012319846,0.026886944,0.0121476455,0.033933457,-0.059259754,-0.020179832,0.04190822,-0.0257301,-0.05359946,0.09583133,0.019192621,0.04379422,0.008202336,0.029281957,0.055868313
R_1vRu3PiXud7JXC9,Male,White,"Graduate degree (for example, Master's degree or doctorate)","$60,000 to $74,999",Republican,0.07075033,-0.047813393,-0.0024506208,0.025723789,-0.057263266,-0.0511873,0.0036889873,0.08486908,0.011315402,0.05864282,0.09453061,0.03883402,-0.030148877,0.034165345,0.016722953,0.017315034,0.0069572795,0.0062857587,-0.01909568,0.052159715,0.051653244,-0.07645085,0.01141316,0.03971974,-0.055271845,-0.037595455,0.12012655,-0.03346654,0.06075479,0.055408612,0.03923106,0.0588893
R_5sZkWONSTyN5v5K,Female,White,"Some college, no degree","$75,000 to $99,999",Democrat,0.10712068,0.041705508,-0.07435756,0.0063198926,-0.014913239,-0.017332254,0.0025349231,0.001893417,-0.069969416,0.073051386,0.085108474,-0.052700408,0.045309532,0.024727236,0.09466816,0.008294279,-0.013449776,0.047603425,0.017836621,0.06771927,0.017077195,-0.08228557,-0.086759225,-0.0713221,-0.024172492,-0.02547227,-0.009483352,0.02446609,0.03774954,-0.06981733,0.09435551,0.0038712085
R_5NabO4r3RGH6qUu,Female,White,"Graduate degree (for example, Master's degree or doctorate)","$75,000 to $99,999",Republican,0.11380753,0.00028649857,-0.04386771,0.0752724,-0.046355013,-0.06633354,0.03309041,0.04304828,-0.023355693,0.075624995,0.08451417,-0.018379258,0.029199908,0.03890548,0.12181098,0.015418818,0.017208911,0.052968595,-0.029631233,0.07875416,0.05489734,-0.056661215,-0.046514582,-0.02198206,-0.06737386,0.0056561017,0.053835314,0.002397507,0.028737564,-0.071960576,0.062168654,-0.008718977
R_7LirxJkIVgFfNeY,Male,White,High school diploma or GED,"$10,000 to $14,999",Democrat,0.04767994,-4.8480928e-05,-0.008085923,0.0063963486,0.02382632,-0.026682036,-0.036992576,0.0471638,-0.053984918,0.03691816,0.13082886,0.008426367,0.0679193,-0.014736289,0.0008468605,-0.008308332,-0.02121323,-0.030199787,0.00050698896,0.057770547,-0.011281114,-0.1135493,0.07487078,0.044040397,-0.09024095,-0.06465963,0.08082677,-0.033392243,0.035487954,-0.026049037,0.07377316,0.103178434
R_7Oy6s9egst7K6g1,Male,White,"Bachelor's degree (for example, BA, BS, or AB)","$60,000 to $74,999",Republican,-0.003101308,-0.01722739,-0.0052840193,0.001676803,0.0009069345,-0.0008008694,0.0030356143,0.059178717,-0.058816582,0.05510793,0.069506556,0.025256058,-0.07901432,0.044330034,-0.019975742,-0.03384395,-0.027043762,0.037840765,-0.037772972,0.030094732,0.0072414284,-0.058723196,0.038545027,0.05370608,-0.044055525,-0.030494563,0.07696619,0.02974182,0.065792635,0.045469843,0.057617854,0.044252984
R_18TjB6il2C56a7T,Female,Black or African American,"Some college, no degree","$20,000 to $24,999",Independent,0.10629475,0.035721358,0.031277414,-0.014301756,-0.017553769,-0.003896745,-0.018502502,0.03344682,0.07213684,0.0672955,-0.0038805911,-0.01068199,-0.029833172,0.09252796,0.0012276515,0.106540605,0.0028914027,0.074996606,-0.00064484193,0.028007802,0.005802632,-0.03672875,-0.11727502,-0.025858674,0.028462399,-0.07420849,0.05174807,0.013134458,0.06542468,-0.06710594,0.059192225,0.08944743
R_32DFnH3tT7sam07,Female,Black or African American,"Some college, no degree","$35,000 to $39,999",Independent,0.05878882,0.03505826,-0.020179592,-0.08185067,-0.015216591,-0.06349486,-0.06406646,0.039057422,0.038294755,0.07823979,0.011356812,-0.058914997,0.022644242,-0.0015696249,-0.012250423,0.081132226,0.04257657,0.040116597,-0.031872176,-0.008169711,0.0061951396,-0.055280883,-0.12767808,0.011131916,-0.018959966,-0.06707099,0.032991108,-0.049267024,0.0687133,0.014907376,0.035638325,0.04243155
R_6KpdokivITwFF0Y,Male,White,"Graduate degree (for example, Master's degree or doctorate)","$50,000 to $59,999",Independent,0.027245428,0.023773963,0.014447009,-0.037599735,0.005170761,-0.006901562,-0.006270128,0.10328226,0.021101769,0.022272788,0.063053355,-0.024300829,-0.033926167,-0.028079683,-0.036545537,0.01594338,0.040757783,0.01006602,-0.060823645,0.07612059,0.008524446,-0.06668634,0.036644854,-0.008511158,-0.059747383,-0.06601889,0.09858148,-0.005365814,0.053589046,0.0601442,0.02792884,0.051574044
R_5S1RINQRykTxmdA,Male,Black or African American,"Some college, no degree","$15,000 to $19,999",Democrat,0.042216994,0.014404075,-0.04089132,-0.12298794,-0.031166574,-0.13509285,-0.025287908,0.04842591,0.051031403,0.015120449,0.034134258,0.051997393,-0.034836177,-0.023935145,-0.020414844,-0.0014460084,0.059829243,0.039147776,0.043952145,0.0133269075,-0.02210038,-0.094703496,-0.1380607,-0.06075807,0.02459752,-0.027624473,0.054611154,-0.025481986,0.06395218,0.017503172,0.0031174966,0.06465188
R_7ATnvqwZ95M6tq3,Female,White,"Associate's degree (for example, AA or AS)","$60,000 to $74,999",Democrat,0.05596613,-0.018276658,-0.041934714,0.003705094,0.0128623955,-0.060246482,-0.008377374,0.01974824,-0.12543295,0.14195354,0.026505385,-0.024127161,0.027345272,0.01012904,-0.10222826,-0.028825,-0.10794714,-0.004731759,0.07066931,-0.034095492,0.06055592,-0.046880007,0.066016436,0.05261886,0.056815017,-0.08584607,0.028359756,-0.01421522,-0.014555536,-0.022172421,0.041877095,0.028174326
R_600QfRey2sZoDW4,Female,White,"Bachelor's degree (for example, BA, BS, or AB)","$75,000 to $99,999",Democrat,0.07183943,0.027530324,-0.03949096,0.0009109783,-0.016980395,0.05803072,0.030930221,0.0004987535,-0.06108796,0.062207438,0.07120332,-0.018500403,-0.004203912,0.036875725,0.03957464,-0.00032563717,-0.027383767,0.06445838,-0.019493878,0.07441064,-0.0031842366,-0.04829727,-0.066658325,-0.047992148,0.04613012,-0.040639874,-0.025605679,0.056838393,0.019052735,-0.08599516,0.10021111,-0.025686597
R_7QPEYvS4nsa5JIA,Female,White,"Bachelor's degree (for example, BA, BS, or AB)","$60,000 to $74,999",Independent,0.025634719,0.034550346,0.028485715,-0.011587925,0.028300744,0.008880088,-0.039410897,0.048952233,-0.04592578,0.030332044,0.036029577,-0.04781536,-0.079363704,0.06461406,-0.07669024,-0.0072252294,-0.052779235,0.014593553,0.024537068,0.0028340688,-0.0072606,-0.032583635,-0.0085741505,0.045599,0.025835963,-0.077968195,0.05371105,0.021167627,0.0075519495,0.02223878,0.032878034,0.06267722
R_3lzv75sU3fwAnM0,Male,White,"Graduate degree (for example, Master's degree or doctorate)","$75,000 to $99,999",Independent,0.055693142,0.05711903,-0.034285687,0.016363727,-0.0008169529,0.0024122144,0.019715346,0.12002086,-0.005378821,0.056530662,0.09795289,-0.07900389,-0.008892014,0.02725138,0.029405143,-0.008182613,0.037092857,0.0071182866,-0.08366068,0.12424899,0.017262353,-0.05234867,-0.02586469,0.0046386863,-0.025879756,-0.08228941,0.03444193,0.0012225911,0.039365187,-0.0145995375,0.080304116,0.0027605728
R_7meK2WBg9E4sBQ8,Female,White,"Some college, no degree","$20,000 to $24,999",Independent,0.0942463,0.071909614,0.016407156,0.029686656,-0.0025239245,0.025374051,-0.004554565,0.030227505,0.0048547667,0.03627856,0.019888401,-0.043383,-0.05237784,0.089492045,-0.026527477,0.003695507,-0.036428966,0.048013613,0.035428848,0.021131609,-0.034766227,-0.058364633,-0.04779009,0.036687505,0.0021685422,-0.11737689,0.053783588,0.035515174,0.03942034,-0.030632243,0.066264294,0.08755111
R_1t9WJMjwLJmCJop,Male,White,"Associate's degree (for example, AA or AS)","$60,000 to $74,999",Independent,0.044690333,0.03927788,-0.026041158,-0.038786102,0.0634223,-0.016386073,0.028709088,0.054559086,-0.09477614,0.09048431,0.031314865,-0.033934444,-0.028049145,0.056515437,-0.081912346,-0.053123828,-0.002631859,-0.02744453,-0.032107055,0.008523839,0.020742886,-0.025920434,0.051532738,0.09281854,0.08846748,-0.08218246,0.018153299,0.02670938,0.016772434,0.02448529,0.05501758,0.06658161
R_7QbY3Qm8Uewu1Z5,Male,White,"Associate's degree (for example, AA or AS)","$60,000 to $74,999",Independent,0.044690333,0.03927788,-0.026041158,-0.038786102,0.0634223,-0.016386073,0.028709088,0.054559086,-0.09477614,0.09048431,0.031314865,-0.033934444,-0.028049145,0.056515437,-0.081912346,-0.053123828,-0.002631859,-0.02744453,-0.032107055,0.008523839,0.020742886,-0.025920434,0.051532738,0.09281854,0.08846748,-0.08218246,0.018153299,0.02670938,0.016772434,0.02448529,0.05501758,0.06658161
R_5mUrR3iBT8BUy0V,Male,White,"Some college, no degree","$60,000 to $74,999",Republican,0.04618369,-0.009946879,0.0030424995,0.045988,-0.017163098,-0.03086526,-0.0190132,0.06556214,-0.027715903,0.052353866,0.10177408,-0.011493869,-0.03572674,0.044236083,0.020226113,-0.011914931,-0.038221218,0.027643103,-0.023599902,0.019043988,0.0032741572,-0.09455271,0.019082058,0.051502477,-0.10079547,-0.027472213,0.10464068,0.037127417,0.056725755,0.002728098,0.043359034,0.0799199
R_64DfxS1UuJSH6mt,Female,Other,"Graduate degree (for example, Master's degree or doctorate)","$150,000 or more",Democrat,0.09909266,-0.05791341,0.040759917,0.050329965,-0.09118074,-0.100228176,-0.09717621,-0.01272509,0.06618504,0.039852392,0.038252495,-0.031392556,0.042311534,-0.011727363,0.02624105,0.08795503,0.008987341,0.011861976,0.029083323,-0.018643001,0.060802713,-0.045835808,-0.04788969,-0.033459857,-0.020890303,-0.029200185,0.06479567,-0.08291897,0.023649462,0.03148309,0.063815415,0.0173212
R_7AMY1h7dcusbZON,Male,Black or African American,"Bachelor's degree (for example, BA, BS, or AB)","$35,000 to $39,999",Democrat,-0.0037316643,-0.009494058,-0.015564537,-0.09058077,-0.015986474,-0.048065886,-0.013010593,0.0961978,0.008898604,0.05424674,0.036463432,0.051612798,-0.06360637,-0.034576785,-0.08588938,-0.006598728,0.06840574,0.024253117,-0.011971146,0.055426836,-0.026402771,-0.07315112,-0.0538482,-0.043778434,0.0070843883,-0.07209882,0.010966513,-0.03573059,0.06978034,0.0355313,0.05250634,0.03700074
R_307yWOF2kUWwf8W,Male,White,"Some college, no degree","$75,000 to $99,999",Independent,0.08427186,0.09196583,-0.033722308,-0.017884912,0.061123226,-0.012779654,0.004027961,0.09764001,-0.023212045,0.04123175,0.08991034,-0.11819486,-0.008672866,0.042930003,0.029896189,-0.009642674,0.03153221,0.0012593144,-0.061332848,0.10012018,-0.040271565,-0.046517,-0.021705072,0.010924123,-0.01480875,-0.06416266,0.029086664,0.027963404,0.07753031,-0.062082503,0.11722438,0.04129289
R_1j9BWW57p2UJ0u9,Female,Other,"Some college, no degree","$20,000 to $24,999",Democrat,0.10164787,0.03290115,-0.061747544,0.02038237,-0.075338356,-0.06517367,-0.036804333,-0.016942725,0.032020334,0.05113267,0.019043058,0.018543966,0.010368737,-0.008928145,0.04232846,0.039440818,-0.032214537,0.065690875,0.048494946,0.035693403,0.015344264,-0.066569194,-0.08989874,-0.04454989,0.008200016,-0.0386959,0.043500546,0.024830228,0.008631581,-0.039066195,0.06966806,0.038782172
R_1k1vBhPAijun0k7,Male,White,"Some college, no degree","$15,000 to $19,999",Independent,0.04744373,0.06250737,0.010583581,-0.1026681,0.03429276,-0.048197374,-0.03633618,0.0542716,-0.049147885,0.02009999,0.017162416,-0.051064324,-0.08596072,0.089502,-0.08092602,-0.023395656,0.014757311,0.0051691495,0.0022968214,0.010200048,-0.040735897,-0.059215013,-0.010242678,0.06997409,0.01014135,-0.10539041,0.09523199,-0.014026785,0.07100746,0.049618367,0.033065103,0.13030928
R_1g0pHVIVjPwuIsP,Male,White,"Some college, no degree","$40,000 to $49,999",Independent,0.054711577,0.056151524,-0.0442007,-0.05187516,0.043995954,-0.012807689,-0.009473144,0.07023159,-0.009798543,-0.0015763296,0.090595275,-0.10339983,-0.08488295,0.03469338,-0.024777101,-0.064964816,0.026050866,-0.02477652,-0.004949783,0.063386165,-0.08075177,-0.0666044,0.007878778,0.0436021,0.01788944,-0.043806534,0.068981245,0.01334607,0.066462114,-0.017632723,0.06048923,0.079051495
R_32yUFmUqjjDQ4vi,Female,White,"Associate's degree (for example, AA or AS)","$75,000 to $99,999",Republican,0.046241064,-0.01104641,-0.02831077,0.09019815,-0.0079490915,-0.02979693,0.07432489,0.020215763,-0.12717243,0.16184492,0.013745019,-0.021468924,0.034109477,0.0708578,0.06329978,-0.06613896,-0.03163977,0.0431433,-0.01105747,0.009724988,0.058943626,-0.035026826,-0.041986663,0.010995901,0.047652688,0.033650063,-0.05087308,0.029208044,-0.07071547,-0.12039566,0.04924256,-0.0028275345
R_7uqBWuUWDywHL4O,Female,White,High school diploma or GED,"$50,000 to $59,999",Republican,0.030916758,-0.06716261,0.08552355,0.04827712,-0.047827084,-0.08914964,-0.06111103,0.010312985,-0.06911807,0.06275673,0.07967405,0.026778925,0.094350755,0.018646354,0.010480871,-0.009317024,-0.07990203,0.040657915,0.0038344876,-0.042366646,-0.0110979285,-0.07304538,-0.024369277,0.03344286,-0.16251674,-0.0075858138,0.056557074,-0.029088065,0.029362947,0.004084098,0.01434204,0.10918002
R_7PAIyUXVcJBUsEI,Male,White,"Associate's degree (for example, AA or AS)","$60,000 to $74,999",Independent,0.044690333,0.03927788,-0.026041158,-0.038786102,0.0634223,-0.016386073,0.028709088,0.054559086,-0.09477614,0.09048431,0.031314865,-0.033934444,-0.028049145,0.056515437,-0.081912346,-0.053123828,-0.002631859,-0.02744453,-0.032107055,0.008523839,0.020742886,-0.025920434,0.051532738,0.09281854,0.08846748,-0.08218246,0.018153299,0.02670938,0.016772434,0.02448529,0.05501758,0.06658161
R_3dGJki7DlCy3yx4,Male,Other,"Some college, no degree","$15,000 to $19,999",Democrat,0.05444673,0.04441942,-0.07382462,-0.08487956,-0.04353634,-0.14712045,-0.07603672,0.026837785,0.01915294,0.021853056,-0.0041471682,0.024747733,0.013744161,-0.037702717,0.014355848,-0.027699515,-0.0022385586,0.050757803,0.04281294,0.022188064,-0.013641495,-0.10046745,-0.07235492,-0.0151260495,0.013912119,-0.03790608,0.052884422,-0.018483285,0.04779148,0.034683257,0.022155097,0.051444776
R_3dXquBHWbg7mZcl,Female,Black or African American,"Bachelor's degree (for example, BA, BS, or AB)","$25,000 to $29,999",Independent,0.061299853,0.034054212,0.024672728,-0.003070707,-0.06632188,0.049588665,-0.0635702,-0.0075775376,0.0063252286,0.08243994,-0.0393262,-0.0015774827,-0.07156793,0.056600615,-0.079356015,0.0072475676,-0.042968288,0.027363468,0.1274542,-0.0025141076,0.008055417,0.016603205,-0.032527965,0.017540067,0.029154092,0.0026171105,0.020723242,0.030547824,0.016217535,-0.04397977,0.05909518,0.05948309
R_7dvdxtObKVzj2FA,Female,White,High school diploma or GED,"$50,000 to $59,999",Republican,0.030916758,-0.06716261,0.08552355,0.04827712,-0.047827084,-0.08914964,-0.06111103,0.010312985,-0.06911807,0.06275673,0.07967405,0.026778925,0.094350755,0.018646354,0.010480871,-0.009317024,-0.07990203,0.040657915,0.0038344876,-0.042366646,-0.0110979285,-0.07304538,-0.024369277,0.03344286,-0.16251674,-0.0075858138,0.056557074,-0.029088065,0.029362947,0.004084098,0.01434204,0.10918002
R_3f7Lulbsd3CSNFU,Male,Asian or Asian American,"Graduate degree (for example, Master's degree or doctorate)","$60,000 to $74,999",Republican,0.025692288,-0.08269344,-0.00041415356,0.040672608,-0.06780973,-0.08149995,-0.0033797547,0.061900664,0.06505414,0.0833477,0.09224631,0.091851994,-0.019141098,0.04459931,0.012242425,0.052943937,0.022066358,-0.031184932,-0.018357527,0.053445514,0.1458835,-0.07438641,-0.029527336,0.055416867,-0.010265738,-0.056410886,0.08124817,-0.08264479,0.032363173,0.07642025,-0.0021700244,0.06234432
R_1gOCPcbMSmUG94a,Female,Prefer not to answer,"Bachelor's degree (for example, BA, BS, or AB)","$60,000 to $74,999",Democrat,0.022563666,0.008292962,-0.023470052,-0.012641601,-0.0047760988,-0.018235829,-0.013727583,0.016202072,-0.05038342,0.051759362,0.04528753,0.022256585,-0.04083529,-0.0013453726,-0.04750431,-0.038244832,-0.06763823,0.027417257,0.063631386,0.013789354,0.008052178,-0.042768925,-0.014184246,0.024213878,0.029776674,-0.08202635,0.061980695,-0.0035721352,0.045659065,0.009227355,0.04534772,0.051340282
R_3ZG3QFQ7fyzPAml,Male,White,High school diploma or GED,"$60,000 to $74,999",Republican,-0.002717765,-0.055059597,0.032960203,0.035366703,-0.023886368,-0.050585497,-0.022691457,0.03832937,-0.04892937,0.05351805,0.11005527,0.008086659,0.03365451,0.047594495,0.002716734,-0.034251973,-0.024487184,0.013086967,-0.06243893,0.010941893,-0.018995902,-0.10526847,0.028584722,0.08806439,-0.11894838,-0.035444006,0.08939073,-0.0021950072,0.0020511425,0.009270358,0.02632968,0.08823247
R_3wM1mZ2gRiiTxHX,Female,White,"Bachelor's degree (for example, BA, BS, or AB)","$50,000 to $59,999",Independent,0.031462878,0.024985064,0.03354994,-0.040506892,0.033118896,0.014248749,-0.045423377,0.04778254,-0.04772531,0.04987835,0.02569284,-0.04221943,-0.0656711,0.0026632156,-0.078431375,0.023904553,-0.04823774,0.022426518,0.017792203,0.011550106,-0.011763478,-0.035145454,0.0059651528,0.016833212,-0.010994682,-0.05587093,0.05443406,0.023369117,0.029493026,0.03117675,0.033538066,0.04969964
R_53fdAjzYdh3cLjQ,Male,White,"Some college, no degree","$60,000 to $74,999",Independent,0.039488398,0.07354849,0.009190017,-0.039719757,0.059578624,-0.0109673105,-0.031305514,0.06960026,-0.016975123,0.009065637,0.05862002,-0.06811606,-0.059251804,0.045491416,-0.036059514,-0.020955343,0.0037000123,-0.009251408,0.0005803907,0.02668458,-0.03128855,-0.056007754,0.005402117,0.04969911,-0.019931994,-0.07019522,0.08545528,0.030832557,0.0724255,0.015989732,0.039358106,0.11288055
R_7gLwcUMFIulDtJ6,Female,White,"Graduate degree (for example, Master's degree or doctorate)","$75,000 to $99,999",Democrat,0.11936274,0.025471907,-0.069181636,0.07257597,-0.05418983,-0.0043403427,0.022298034,0.035689466,-0.024307013,0.048186086,0.111891046,-0.0026289301,0.024688086,0.01861165,0.09773586,0.030938642,-0.0046025356,0.039547745,-0.023282228,0.11048507,0.042832103,-0.07955508,-0.04955917,-0.054248076,-0.02089702,-0.03435979,0.034249626,0.009574223,0.018861419,-0.06217575,0.09588764,-0.030186748
R_1mho5PrpIAeamaC,Female,White,"Associate's degree (for example, AA or AS)","$60,000 to $74,999",Independent,0.048079167,0.049711,-0.014106099,-0.012563689,0.045866262,-0.03070276,-0.011883598,0.059591424,-0.08476982,0.13311252,-0.015840905,-0.030707767,-0.013351899,0.08121999,-0.099878505,-0.026022738,-0.09993882,0.032515973,0.056956742,-0.05012114,0.035516944,-0.019288635,0.045219477,0.06057133,0.08763428,-0.11825652,0.018016165,0.0043523316,0.0016163115,-0.025231317,0.033980146,0.05086913
R_6F3CuFkc8buugAz,Female,Black or African American,"Some college, no degree","$20,000 to $24,999",Democrat,0.09002757,-0.011229274,-0.04089502,-0.011924123,-0.05339504,-0.06881337,-0.0012457883,-0.023065187,0.053662196,0.05685544,0.03260475,0.038983922,-0.010865385,0.021188084,0.046159923,0.060658038,0.00084096007,0.0724014,0.027159369,0.03123818,0.032188933,-0.05246347,-0.15395835,-0.099694185,0.047348317,-0.017792836,0.04210575,0.00626472,0.036137033,-0.058259748,0.047175247,0.03209328
R_1frDTA9m7SlIyBs,Male,White,"Bachelor's degree (for example, BA, BS, or AB)","$40,000 to $49,999",Democrat,0.04476723,0.007753611,-0.032454297,-0.041123223,0.027457576,0.028542802,0.02389796,0.052223798,-0.0596025,0.044092417,0.10364078,-0.01501938,-0.07485748,0.03428988,-0.044748712,-0.07580351,-0.040106855,0.028655639,-0.004358719,0.07555361,-0.03523382,-0.07499597,0.025427643,0.042033833,0.062602,-0.090426855,0.04895012,-0.011595214,0.062534235,-0.033577535,0.099889286,0.048454516
R_3v0JDLRw0WEmZ0v,Male,Black or African American,Some education but did not graduate from high school or receive a GED,"$15,000 to $19,999",Independent,0.041730046,-0.007611794,0.060191356,-0.13838117,0.010192245,-0.06856507,0.0036143046,0.062177956,0.040346168,0.026316468,0.030427458,0.016706638,-0.068775654,0.01239128,-0.10659914,0.017883483,0.032340024,0.006670845,-0.009692155,-0.0051498846,-0.015226904,-0.025561985,-0.06688462,0.008391605,0.056281526,-0.06595458,0.06652671,-0.0134934,0.041877165,0.044499308,0.008396311,0.08929942
R_1hWuxOpMxuc1fF7,Female,White,"Bachelor's degree (for example, BA, BS, or AB)","$40,000 to $49,999",Independent,0.057791177,0.04215251,-0.0009253975,-0.0016638362,-0.032485854,0.031067539,-0.0141846,0.0121130245,-0.014170595,0.041277908,0.007956853,-0.054282922,-0.060549725,0.041749686,-0.04646586,-0.0223846,-0.08844375,0.054866605,0.009152988,0.012910292,-0.037623722,-0.011738049,0.01231178,0.059169203,0.05334554,-0.056233305,0.042763866,-0.019680891,0.018316682,-0.01639357,0.08462338,0.041306317
